node_id,left,right,distance
218291,125751,218290,0.0
218292,125763,218291,0.0
218293,125766,218292,0.0
218294,126758,218293,0.0
218295,127001,218294,0.0
218296,127036,218295,0.0
218297,127037,218296,0.0
218298,127129,218297,0.0
218299,127449,218298,0.0
218300,127880,218299,0.0
218301,127881,218300,0.0
218302,127890,218301,0.0
218303,127891,218302,0.0
218304,127892,218303,0.0
218305,127893,218304,0.0
218306,127901,218305,0.0
218307,127911,218306,0.0
218308,127934,218307,0.0
218309,24008,49694,0.0
218310,50349,218309,0.0
218311,52470,218310,0.0
218312,56059,218311,0.0
218313,77465,218312,0.0
218314,77467,218313,0.0
218315,77476,218314,0.0
218316,77477,218315,0.0
218317,79616,218316,0.0
218318,115886,218317,0.0
218319,115913,218318,0.0
218320,123970,218319,0.0
218321,123971,218320,0.0
218322,123981,218321,0.0
218323,125721,218322,0.0
218324,125722,218323,0.0
218325,125723,218324,0.0
218326,125727,218325,0.0
218327,125731,218326,0.0
218328,125737,218327,0.0
218329,125744,218328,0.0
218330,125746,218329,0.0
218331,125757,218330,0.0
218332,125758,218331,0.0
218333,125759,218332,0.0
218334,125765,218333,0.0
218335,125799,218334,0.0
218336,127933,218335,0.0
218337,29622,32874,0.0
218338,48382,218337,0.0
218339,53161,218338,0.0
218340,55149,218339,0.0
218341,55897,218340,0.0
218342,75753,218341,0.0
218343,100091,218342,0.0
218344,100094,218343,0.0
218345,100101,218344,0.0
218346,100102,218345,0.0
218347,106192,218346,0.0
218348,106193,218347,0.0
218349,109436,218348,0.0
218350,32825,32836,0.0
218351,69198,218350,0.0
218352,93924,218351,0.0
218353,93929,218352,0.0
218354,93937,218353,0.0
218355,93940,218354,0.0
218356,93950,218355,0.0
218357,93951,218356,0.0
218358,49820,50875,0.0
218359,52333,218358,0.0
218360,124177,218359,0.0
218361,126152,218360,0.0
218362,126153,218361,0.0
218363,127902,218362,0.0
218364,28653,30110,0.0
218365,35696,218364,0.0
218366,37589,218365,0.0
218367,38016,218366,0.0
218368,38931,218367,0.0
218369,50977,218368,0.0
218370,52139,218369,0.0
218371,52444,218370,0.0
218372,52628,218371,0.0
218373,53342,218372,0.0
218374,53732,218373,0.0
218375,53737,218374,0.0
218376,54284,218375,0.0
218377,55668,218376,0.0
218378,55795,218377,0.0
218379,77764,218378,0.0
218380,100164,218379,0.0
218381,100177,218380,0.0
218382,100961,218381,0.0
218383,104235,218382,0.0
218384,104243,218383,0.0
218385,104269,218384,0.0
218386,104270,218385,0.0
218387,124166,218386,0.0
218388,124176,218387,0.0
218389,127900,218388,0.0
218390,32872,93421,0.0
218391,123306,123310,0.0
218392,123311,218391,0.0
218393,123313,218392,0.0
218394,123316,218393,0.0
218395,123317,218394,0.0
218396,128374,218395,0.0
218397,128375,218396,0.0
218398,128376,218397,0.0
218399,128411,218398,0.0
218400,128412,218399,0.0
218401,128413,218400,0.0
218402,128414,218401,0.0
218403,128427,218402,0.0
218404,128428,218403,0.0
218405,128429,218404,0.0
218406,128430,218405,0.0
218407,128442,218406,0.0
218408,66101,66102,0.0
218409,58317,58329,0.0
218410,107794,218409,0.0
218411,102672,102673,0.0
218412,48341,102800,0.0
218413,15682,21808,0.0
218414,37493,218413,0.0
218415,52568,218414,0.0
218416,25407,26210,0.0
218417,42844,218416,0.0
218418,50021,218417,0.0
218419,82996,218418,0.0
218420,82997,218419,0.0
218421,102667,218420,0.0
218422,102669,218421,0.0
218423,102674,218422,0.0
218424,102677,218423,0.0
218425,102680,218424,0.0
218426,30572,38020,0.0
218427,76319,218426,0.0
218428,89082,218427,0.0
218429,89121,218428,0.0
218430,89124,218429,0.0
218431,89143,218430,0.0
218432,89144,218431,0.0
218433,1856,4358,0.0
218434,6024,218433,0.0
218435,6274,218434,0.0
218436,7283,218435,0.0
218437,7988,218436,0.0
218438,7990,218437,0.0
218439,8251,218438,0.0
218440,8677,218439,0.0
218441,9273,218440,0.0
218442,9663,218441,0.0
218443,9997,218442,0.0
218444,10614,218443,0.0
218445,11037,218444,0.0
218446,13992,218445,0.0
218447,15980,218446,0.0
218448,16413,218447,0.0
218449,16670,218448,0.0
218450,16729,218449,0.0
218451,17016,218450,0.0
218452,17131,218451,0.0
218453,22349,218452,0.0
218454,23488,218453,0.0
218455,24803,218454,0.0
218456,24851,218455,0.0
218457,25164,218456,0.0
218458,25554,218457,0.0
218459,26046,218458,0.0
218460,26140,218459,0.0
218461,26154,218460,0.0
218462,26715,218461,0.0
218463,26946,218462,0.0
218464,27495,218463,0.0
218465,28064,218464,0.0
218466,28560,218465,0.0
218467,28697,218466,0.0
218468,28941,218467,0.0
218469,28966,218468,0.0
218470,29550,218469,0.0
218471,29662,218470,0.0
218472,30161,218471,0.0
218473,30464,218472,0.0
218474,30501,218473,0.0
218475,30504,218474,0.0
218476,31016,218475,0.0
218477,31078,218476,0.0
218478,32139,218477,0.0
218479,34201,218478,0.0
218480,34307,218479,0.0
218481,34659,218480,0.0
218482,36042,218481,0.0
218483,36472,218482,0.0
218484,36496,218483,0.0
218485,36977,218484,0.0
218486,37103,218485,0.0
218487,37410,218486,0.0
218488,37422,218487,0.0
218489,37462,218488,0.0
218490,38519,218489,0.0
218491,38549,218490,0.0
218492,38768,218491,0.0
218493,39278,218492,0.0
218494,39601,218493,0.0
218495,39949,218494,0.0
218496,40459,218495,0.0
218497,40870,218496,0.0
218498,41129,218497,0.0
218499,41145,218498,0.0
218500,41164,218499,0.0
218501,41611,218500,0.0
218502,41615,218501,0.0
218503,41913,218502,0.0
218504,42320,218503,0.0
218505,42321,218504,0.0
218506,42349,218505,0.0
218507,42682,218506,0.0
218508,42723,218507,0.0
218509,43049,218508,0.0
218510,43420,218509,0.0
218511,43435,218510,0.0
218512,43820,218511,0.0
218513,43884,218512,0.0
218514,44518,218513,0.0
218515,44877,218514,0.0
218516,45076,218515,0.0
218517,46088,218516,0.0
218518,47125,218517,0.0
218519,47933,218518,0.0
218520,51807,218519,0.0
218521,52146,218520,0.0
218522,52608,218521,0.0
218523,52736,218522,0.0
218524,52747,218523,0.0
218525,53042,218524,0.0
218526,53175,218525,0.0
218527,53290,218526,0.0
218528,53311,218527,0.0
218529,53323,218528,0.0
218530,53435,218529,0.0
218531,53719,218530,0.0
218532,53841,218531,0.0
218533,53859,218532,0.0
218534,53988,218533,0.0
218535,54133,218534,0.0
218536,54267,218535,0.0
218537,54383,218536,0.0
218538,54460,218537,0.0
218539,54648,218538,0.0
218540,54848,218539,0.0
218541,54977,218540,0.0
218542,55114,218541,0.0
218543,55127,218542,0.0
218544,55533,218543,0.0
218545,55649,218544,0.0
218546,55666,218545,0.0
218547,55718,218546,0.0
218548,55792,218547,0.0
218549,55899,218548,0.0
218550,56028,218549,0.0
218551,56187,218550,0.0
218552,56287,218551,0.0
218553,56428,218552,0.0
218554,56499,218553,0.0
218555,56669,218554,0.0
218556,59097,218555,0.0
218557,59111,218556,0.0
218558,59242,218557,0.0
218559,59281,218558,0.0
218560,59282,218559,0.0
218561,59283,218560,0.0
218562,59432,218561,0.0
218563,59463,218562,0.0
218564,59800,218563,0.0
218565,61105,218564,0.0
218566,62612,218565,0.0
218567,63092,218566,0.0
218568,63387,218567,0.0
218569,64160,218568,0.0
218570,67183,218569,0.0
218571,67185,218570,0.0
218572,67829,218571,0.0
218573,69231,218572,0.0
218574,70231,218573,0.0
218575,70816,218574,0.0
218576,70817,218575,0.0
218577,70818,218576,0.0
218578,71468,218577,0.0
218579,75648,218578,0.0
218580,75649,218579,0.0
218581,75657,218580,0.0
218582,76380,218581,0.0
218583,76385,218582,0.0
218584,76386,218583,0.0
218585,79108,218584,0.0
218586,81465,218585,0.0
218587,81487,218586,0.0
218588,82062,218587,0.0
218589,83767,218588,0.0
218590,84285,218589,0.0
218591,84819,218590,0.0
218592,84865,218591,0.0
218593,84906,218592,0.0
218594,84954,218593,0.0
218595,86337,218594,0.0
218596,86376,218595,0.0
218597,88364,218596,0.0
218598,88366,218597,0.0
218599,88977,218598,0.0
218600,88984,218599,0.0
218601,89008,218600,0.0
218602,89016,218601,0.0
218603,89018,218602,0.0
218604,90545,218603,0.0
218605,91068,218604,0.0
218606,92634,218605,0.0
218607,92635,218606,0.0
218608,92923,218607,0.0
218609,93050,218608,0.0
218610,93051,218609,0.0
218611,93053,218610,0.0
218612,93054,218611,0.0
218613,93055,218612,0.0
218614,93065,218613,0.0
218615,93067,218614,0.0
218616,93078,218615,0.0
218617,94042,218616,0.0
218618,94931,218617,0.0
218619,94932,218618,0.0
218620,94933,218619,0.0
218621,94957,218620,0.0
218622,94959,218621,0.0
218623,94962,218622,0.0
218624,94975,218623,0.0
218625,94976,218624,0.0
218626,94982,218625,0.0
218627,94989,218626,0.0
218628,94990,218627,0.0
218629,94991,218628,0.0
218630,94999,218629,0.0
218631,95490,218630,0.0
218632,96163,218631,0.0
218633,96164,218632,0.0
218634,96637,218633,0.0
218635,96659,218634,0.0
218636,96826,218635,0.0
218637,97906,218636,0.0
218638,104784,218637,0.0
218639,104793,218638,0.0
218640,104828,218639,0.0
218641,104833,218640,0.0
218642,104838,218641,0.0
218643,105171,218642,0.0
218644,108855,218643,0.0
218645,108856,218644,0.0
218646,108915,218645,0.0
218647,108920,218646,0.0
218648,109086,218647,0.0
218649,109088,218648,0.0
218650,109090,218649,0.0
218651,109091,218650,0.0
218652,109092,218651,0.0
218653,109093,218652,0.0
218654,109095,218653,0.0
218655,109099,218654,0.0
218656,109100,218655,0.0
218657,109101,218656,0.0
218658,109104,218657,0.0
218659,109111,218658,0.0
218660,112884,218659,0.0
218661,113546,218660,0.0
218662,114296,218661,0.0
218663,116419,218662,0.0
218664,117784,218663,0.0
218665,118672,218664,0.0
218666,119084,218665,0.0
218667,119088,218666,0.0
218668,121081,218667,0.0
218669,122257,218668,0.0
218670,123312,218669,0.0
218671,123314,218670,0.0
218672,123318,218671,0.0
218673,124827,218672,0.0
218674,128373,218673,0.0
218675,129130,218674,0.0
218676,129871,218675,0.0
218677,129872,218676,0.0
218678,129873,218677,0.0
218679,129874,218678,0.0
218680,129879,218679,0.0
218681,129880,218680,0.0
218682,129881,218681,0.0
218683,129882,218682,0.0
218684,129883,218683,0.0
218685,129884,218684,0.0
218686,129885,218685,0.0
218687,129890,218686,0.0
218688,129891,218687,0.0
218689,129892,218688,0.0
218690,129893,218689,0.0
218691,129894,218690,0.0
218692,129895,218691,0.0
218693,129900,218692,0.0
218694,129901,218693,0.0
218695,129904,218694,0.0
218696,130071,218695,0.0
218697,130072,218696,0.0
218698,130180,218697,0.0
218699,130183,218698,0.0
218700,71553,122533,0.0
218701,121994,121995,0.0
218702,122530,218701,0.0
218703,125188,218702,0.0
218704,9522,18578,0.0
218705,9738,14045,0.0
218706,17643,218705,0.0
218707,23240,218706,0.0
218708,24304,218707,0.0
218709,25451,218708,0.0
218710,27453,218709,0.0
218711,28021,218710,0.0
218712,28097,218711,0.0
218713,28537,218712,0.0
218714,28619,218713,0.0
218715,30089,218714,0.0
218716,30163,218715,0.0
218717,30689,218716,0.0
218718,34295,218717,0.0
218719,34480,218718,0.0
218720,35655,218719,0.0
218721,35671,218720,0.0
218722,36337,218721,0.0
218723,36551,218722,0.0
218724,38162,218723,0.0
218725,38509,218724,0.0
218726,38532,218725,0.0
218727,39489,218726,0.0
218728,39662,218727,0.0
218729,41138,218728,0.0
218730,41234,218729,0.0
218731,42008,218730,0.0
218732,42696,218731,0.0
218733,43427,218732,0.0
218734,45408,218733,0.0
218735,45525,218734,0.0
218736,45679,218735,0.0
218737,45877,218736,0.0
218738,45970,218737,0.0
218739,46254,218738,0.0
218740,46367,218739,0.0
218741,46458,218740,0.0
218742,46731,218741,0.0
218743,46955,218742,0.0
218744,47131,218743,0.0
218745,47336,218744,0.0
218746,47464,218745,0.0
218747,48602,218746,0.0
218748,48671,218747,0.0
218749,49657,218748,0.0
218750,50282,218749,0.0
218751,50973,218750,0.0
218752,51346,218751,0.0
218753,51674,218752,0.0
218754,51685,218753,0.0
218755,51689,218754,0.0
218756,52198,218755,0.0
218757,52269,218756,0.0
218758,52722,218757,0.0
218759,52851,218758,0.0
218760,52989,218759,0.0
218761,53165,218760,0.0
218762,53537,218761,0.0
218763,53661,218762,0.0
218764,53797,218763,0.0
218765,54524,218764,0.0
218766,54894,218765,0.0
218767,55007,218766,0.0
218768,55190,218767,0.0
218769,55212,218768,0.0
218770,55669,218769,0.0
218771,56667,218770,0.0
218772,57365,218771,0.0
218773,57840,218772,0.0
218774,60584,218773,0.0
218775,60585,218774,0.0
218776,60586,218775,0.0
218777,60587,218776,0.0
218778,60588,218777,0.0
218779,63815,218778,0.0
218780,63816,218779,0.0
218781,63817,218780,0.0
218782,63821,218781,0.0
218783,64745,218782,0.0
218784,64747,218783,0.0
218785,64748,218784,0.0
218786,64766,218785,0.0
218787,64774,218786,0.0
218788,64777,218787,0.0
218789,65649,218788,0.0
218790,69362,218789,0.0
218791,74042,218790,0.0
218792,74043,218791,0.0
218793,74053,218792,0.0
218794,74055,218793,0.0
218795,74056,218794,0.0
218796,74057,218795,0.0
218797,74226,218796,0.0
218798,77328,218797,0.0
218799,83473,218798,0.0
218800,85854,218799,0.0
218801,85907,218800,0.0
218802,85946,218801,0.0
218803,85957,218802,0.0
218804,85963,218803,0.0
218805,85977,218804,0.0
218806,85978,218805,0.0
218807,85986,218806,0.0
218808,85991,218807,0.0
218809,85993,218808,0.0
218810,89142,218809,0.0
218811,89708,218810,0.0
218812,93213,218811,0.0
218813,93214,218812,0.0
218814,93215,218813,0.0
218815,93216,218814,0.0
218816,93217,218815,0.0
218817,93218,218816,0.0
218818,93220,218817,0.0
218819,93240,218818,0.0
218820,93241,218819,0.0
218821,93254,218820,0.0
218822,94441,218821,0.0
218823,94459,218822,0.0
218824,97148,218823,0.0
218825,100587,218824,0.0
218826,100590,218825,0.0
218827,100683,218826,0.0
218828,100688,218827,0.0
218829,100724,218828,0.0
218830,103575,218829,0.0
218831,103578,218830,0.0
218832,103595,218831,0.0
218833,103602,218832,0.0
218834,103605,218833,0.0
218835,103611,218834,0.0
218836,103625,218835,0.0
218837,106042,218836,0.0
218838,106043,218837,0.0
218839,106045,218838,0.0
218840,106049,218839,0.0
218841,106050,218840,0.0
218842,107498,218841,0.0
218843,107500,218842,0.0
218844,112304,218843,0.0
218845,112305,218844,0.0
218846,112309,218845,0.0
218847,114564,218846,0.0
218848,114602,218847,0.0
218849,118621,218848,0.0
218850,122082,218849,0.0
218851,122084,218850,0.0
218852,122104,218851,0.0
218853,122105,218852,0.0
218854,122109,218853,0.0
218855,122110,218854,0.0
218856,122112,218855,0.0
218857,122114,218856,0.0
218858,122115,218857,0.0
218859,122116,218858,0.0
218860,122122,218859,0.0
218861,122124,218860,0.0
218862,122125,218861,0.0
218863,122126,218862,0.0
218864,122227,218863,0.0
218865,122230,218864,0.0
218866,122231,218865,0.0
218867,122232,218866,0.0
218868,122233,218867,0.0
218869,122234,218868,0.0
218870,122237,218869,0.0
218871,122238,218870,0.0
218872,122242,218871,0.0
218873,122246,218872,0.0
218874,122299,218873,0.0
218875,123964,218874,0.0
218876,123974,218875,0.0
218877,124662,218876,0.0
218878,124664,218877,0.0
218879,124668,218878,0.0
218880,124669,218879,0.0
218881,124671,218880,0.0
218882,125776,218881,0.0
218883,125786,218882,0.0
218884,125794,218883,0.0
218885,126267,218884,0.0
218886,126285,218885,0.0
218887,126288,218886,0.0
218888,126289,218887,0.0
218889,126298,218888,0.0
218890,126300,218889,0.0
218891,126327,218890,0.0
218892,126330,218891,0.0
218893,126360,218892,0.0
218894,126364,218893,0.0
218895,128061,218894,0.0
218896,10029,14109,0.0
218897,15046,218896,0.0
218898,15350,218897,0.0
218899,15412,218898,0.0
218900,15434,218899,0.0
218901,15479,218900,0.0
218902,15548,218901,0.0
218903,15565,218902,0.0
218904,15567,218903,0.0
218905,15867,218904,0.0
218906,16043,218905,0.0
218907,16871,218906,0.0
218908,16877,218907,0.0
218909,17761,218908,0.0
218910,20364,218909,0.0
218911,20365,218910,0.0
218912,20475,218911,0.0
218913,21033,218912,0.0
218914,21577,218913,0.0
218915,23236,218914,0.0
218916,23258,218915,0.0
218917,23793,218916,0.0
218918,23907,218917,0.0
218919,24511,218918,0.0
218920,24520,218919,0.0
218921,24545,218920,0.0
218922,25167,218921,0.0
218923,25251,218922,0.0
218924,25757,218923,0.0
218925,25836,218924,0.0
218926,25864,218925,0.0
218927,26509,218926,0.0
218928,26524,218927,0.0
218929,26530,218928,0.0
218930,26531,218929,0.0
218931,26563,218930,0.0
218932,27132,218931,0.0
218933,27159,218932,0.0
218934,27215,218933,0.0
218935,27747,218934,0.0
218936,27891,218935,0.0
218937,28420,218936,0.0
218938,28428,218937,0.0
218939,28439,218938,0.0
218940,28485,218939,0.0
218941,29707,218940,0.0
218942,29979,218941,0.0
218943,33380,218942,0.0
218944,34747,218943,0.0
218945,34748,218944,0.0
218946,34753,218945,0.0
218947,34781,218946,0.0
218948,35165,218947,0.0
218949,35173,218948,0.0
218950,36405,218949,0.0
218951,36608,218950,0.0
218952,37255,218951,0.0
218953,37464,218952,0.0
218954,37904,218953,0.0
218955,38312,218954,0.0
218956,38896,218955,0.0
218957,39962,218956,0.0
218958,41170,218957,0.0
218959,41214,218958,0.0
218960,41947,218959,0.0
218961,43498,218960,0.0
218962,43737,218961,0.0
218963,45162,218962,0.0
218964,45781,218963,0.0
218965,46081,218964,0.0
218966,46558,218965,0.0
218967,46666,218966,0.0
218968,47501,218967,0.0
218969,48292,218968,0.0
218970,48490,218969,0.0
218971,49316,218970,0.0
218972,49318,218971,0.0
218973,49822,218972,0.0
218974,50150,218973,0.0
218975,50432,218974,0.0
218976,50585,218975,0.0
218977,50592,218976,0.0
218978,50604,218977,0.0
218979,50725,218978,0.0
218980,50733,218979,0.0
218981,51166,218980,0.0
218982,51176,218981,0.0
218983,51820,218982,0.0
218984,53679,218983,0.0
218985,53818,218984,0.0
218986,54106,218985,0.0
218987,54369,218986,0.0
218988,54805,218987,0.0
218989,54963,218988,0.0
218990,54979,218989,0.0
218991,55513,218990,0.0
218992,55514,218991,0.0
218993,55626,218992,0.0
218994,56147,218993,0.0
218995,56158,218994,0.0
218996,56719,218995,0.0
218997,56727,218996,0.0
218998,58446,218997,0.0
218999,58908,218998,0.0
219000,58911,218999,0.0
219001,58921,219000,0.0
219002,59245,219001,0.0
219003,60485,219002,0.0
219004,62977,219003,0.0
219005,64767,219004,0.0
219006,64768,219005,0.0
219007,65043,219006,0.0
219008,66213,219007,0.0
219009,66214,219008,0.0
219010,66712,219009,0.0
219011,66713,219010,0.0
219012,67042,219011,0.0
219013,67855,219012,0.0
219014,69063,219013,0.0
219015,69385,219014,0.0
219016,69881,219015,0.0
219017,69883,219016,0.0
219018,69885,219017,0.0
219019,69887,219018,0.0
219020,69888,219019,0.0
219021,69891,219020,0.0
219022,69894,219021,0.0
219023,70395,219022,0.0
219024,71187,219023,0.0
219025,71189,219024,0.0
219026,71190,219025,0.0
219027,71191,219026,0.0
219028,71192,219027,0.0
219029,74044,219028,0.0
219030,74322,219029,0.0
219031,74323,219030,0.0
219032,74324,219031,0.0
219033,74325,219032,0.0
219034,74328,219033,0.0
219035,74330,219034,0.0
219036,74332,219035,0.0
219037,74334,219036,0.0
219038,74336,219037,0.0
219039,74338,219038,0.0
219040,74712,219039,0.0
219041,74715,219040,0.0
219042,74717,219041,0.0
219043,74727,219042,0.0
219044,74728,219043,0.0
219045,74729,219044,0.0
219046,74735,219045,0.0
219047,74736,219046,0.0
219048,74737,219047,0.0
219049,74739,219048,0.0
219050,74740,219049,0.0
219051,74742,219050,0.0
219052,74743,219051,0.0
219053,74744,219052,0.0
219054,75125,219053,0.0
219055,77131,219054,0.0
219056,77319,219055,0.0
219057,77325,219056,0.0
219058,77326,219057,0.0
219059,77327,219058,0.0
219060,77340,219059,0.0
219061,77341,219060,0.0
219062,77352,219061,0.0
219063,78445,219062,0.0
219064,78536,219063,0.0
219065,78567,219064,0.0
219066,78568,219065,0.0
219067,78569,219066,0.0
219068,79300,219067,0.0
219069,79303,219068,0.0
219070,79304,219069,0.0
219071,79305,219070,0.0
219072,79306,219071,0.0
219073,79307,219072,0.0
219074,79308,219073,0.0
219075,79310,219074,0.0
219076,79314,219075,0.0
219077,79315,219076,0.0
219078,79316,219077,0.0
219079,79317,219078,0.0
219080,79318,219079,0.0
219081,79319,219080,0.0
219082,80633,219081,0.0
219083,80636,219082,0.0
219084,80645,219083,0.0
219085,80646,219084,0.0
219086,80652,219085,0.0
219087,80653,219086,0.0
219088,80654,219087,0.0
219089,80655,219088,0.0
219090,80656,219089,0.0
219091,80667,219090,0.0
219092,80668,219091,0.0
219093,80672,219092,0.0
219094,80673,219093,0.0
219095,80674,219094,0.0
219096,81086,219095,0.0
219097,81412,219096,0.0
219098,85961,219097,0.0
219099,85970,219098,0.0
219100,90356,219099,0.0
219101,94892,219100,0.0
219102,94897,219101,0.0
219103,94901,219102,0.0
219104,94903,219103,0.0
219105,94921,219104,0.0
219106,94922,219105,0.0
219107,97729,219106,0.0
219108,102061,219107,0.0
219109,105945,219108,0.0
219110,105947,219109,0.0
219111,111632,219110,0.0
219112,111633,219111,0.0
219113,111634,219112,0.0
219114,111635,219113,0.0
219115,111638,219114,0.0
219116,111989,219115,0.0
219117,111990,219116,0.0
219118,111991,219117,0.0
219119,111994,219118,0.0
219120,112014,219119,0.0
219121,112024,219120,0.0
219122,112169,219121,0.0
219123,112310,219122,0.0
219124,112317,219123,0.0
219125,112330,219124,0.0
219126,112335,219125,0.0
219127,112336,219126,0.0
219128,112340,219127,0.0
219129,112343,219128,0.0
219130,112344,219129,0.0
219131,112347,219130,0.0
219132,112348,219131,0.0
219133,112350,219132,0.0
219134,112352,219133,0.0
219135,112358,219134,0.0
219136,113577,219135,0.0
219137,113578,219136,0.0
219138,114522,219137,0.0
219139,114523,219138,0.0
219140,114524,219139,0.0
219141,114525,219140,0.0
219142,114526,219141,0.0
219143,114531,219142,0.0
219144,114532,219143,0.0
219145,114533,219144,0.0
219146,114534,219145,0.0
219147,114536,219146,0.0
219148,114538,219147,0.0
219149,114539,219148,0.0
219150,114541,219149,0.0
219151,114546,219150,0.0
219152,114547,219151,0.0
219153,114548,219152,0.0
219154,114549,219153,0.0
219155,114550,219154,0.0
219156,114551,219155,0.0
219157,114553,219156,0.0
219158,114554,219157,0.0
219159,114558,219158,0.0
219160,114559,219159,0.0
219161,114565,219160,0.0
219162,114566,219161,0.0
219163,114567,219162,0.0
219164,114568,219163,0.0
219165,114569,219164,0.0
219166,114570,219165,0.0
219167,114571,219166,0.0
219168,114572,219167,0.0
219169,114573,219168,0.0
219170,114574,219169,0.0
219171,114575,219170,0.0
219172,114576,219171,0.0
219173,115743,219172,0.0
219174,115760,219173,0.0
219175,118336,219174,0.0
219176,120924,219175,0.0
219177,120925,219176,0.0
219178,121040,219177,0.0
219179,121168,219178,0.0
219180,121290,219179,0.0
219181,121428,219180,0.0
219182,121554,219181,0.0
219183,121817,219182,0.0
219184,122111,219183,0.0
219185,122119,219184,0.0
219186,122123,219185,0.0
219187,122236,219186,0.0
219188,122241,219187,0.0
219189,123969,219188,0.0
219190,124445,219189,0.0
219191,126097,219190,0.0
219192,126098,219191,0.0
219193,126099,219192,0.0
219194,126100,219193,0.0
219195,126101,219194,0.0
219196,126102,219195,0.0
219197,126124,219196,0.0
219198,126125,219197,0.0
219199,126130,219198,0.0
219200,126286,219199,0.0
219201,126287,219200,0.0
219202,126291,219201,0.0
219203,126292,219202,0.0
219204,126295,219203,0.0
219205,127914,219204,0.0
219206,127919,219205,0.0
219207,127920,219206,0.0
219208,127921,219207,0.0
219209,127922,219208,0.0
219210,127929,219209,0.0
219211,127930,219210,0.0
219212,127931,219211,0.0
219213,128321,219212,0.0
219214,128322,219213,0.0
219215,128323,219214,0.0
219216,128337,219215,0.0
219217,128338,219216,0.0
219218,128339,219217,0.0
219219,128340,219218,0.0
219220,128350,219219,0.0
219221,128351,219220,0.0
219222,128352,219221,0.0
219223,128357,219222,0.0
219224,128358,219223,0.0
219225,128359,219224,0.0
219226,128360,219225,0.0
219227,128361,219226,0.0
219228,128377,219227,0.0
219229,128378,219228,0.0
219230,128415,219229,0.0
219231,128416,219230,0.0
219232,128417,219231,0.0
219233,128418,219232,0.0
219234,128419,219233,0.0
219235,128431,219234,0.0
219236,128432,219235,0.0
219237,128433,219236,0.0
219238,128443,219237,0.0
219239,128444,219238,0.0
219240,128445,219239,0.0
219241,128450,219240,0.0
219242,128451,219241,0.0
219243,128452,219242,0.0
219244,128453,219243,0.0
219245,128457,219244,0.0
219246,128458,219245,0.0
219247,128459,219246,0.0
219248,128460,219247,0.0
219249,128463,219248,0.0
219250,128464,219249,0.0
219251,128465,219250,0.0
219252,128472,219251,0.0
219253,128473,219252,0.0
219254,128474,219253,0.0
219255,128475,219254,0.0
219256,128480,219255,0.0
219257,128481,219256,0.0
219258,128482,219257,0.0
219259,128489,219258,0.0
219260,128490,219259,0.0
219261,128491,219260,0.0
219262,128492,219261,0.0
219263,128498,219262,0.0
219264,128499,219263,0.0
219265,128500,219264,0.0
219266,128502,219265,0.0
219267,129998,219266,0.0
219268,29773,113300,0.0
219269,15834,17615,0.0
219270,17742,219269,0.0
219271,19023,219270,0.0
219272,81688,219271,0.0
219273,81689,219272,0.0
219274,81703,219273,0.0
219275,81707,219274,0.0
219276,81708,219275,0.0
219277,81709,219276,0.0
219278,81850,219277,0.0
219279,97085,219278,0.0
219280,97101,219279,0.0
219281,111637,219280,0.0
219282,3081,16744,0.0
219283,10066,10116,0.0
219284,54882,56318,0.0
219285,63099,122832,0.0
219286,128884,219285,0.0
219287,6112,6505,0.0
219288,12304,219287,0.0
219289,13828,219288,0.0
219290,17290,219289,0.0
219291,20126,219290,0.0
219292,20349,219291,0.0
219293,22308,219292,0.0
219294,22723,219293,0.0
219295,37171,219294,0.0
219296,47716,219295,0.0
219297,47906,219296,0.0
219298,48034,219297,0.0
219299,48384,219298,0.0
219300,48774,219299,0.0
219301,48908,219300,0.0
219302,49207,219301,0.0
219303,49751,219302,0.0
219304,50208,219303,0.0
219305,50900,219304,0.0
219306,51058,219305,0.0
219307,51855,219306,0.0
219308,52727,219307,0.0
219309,73049,219308,0.0
219310,73050,219309,0.0
219311,73051,219310,0.0
219312,73052,219311,0.0
219313,77797,219312,0.0
219314,77798,219313,0.0
219315,79291,219314,0.0
219316,79292,219315,0.0
219317,79293,219316,0.0
219318,79294,219317,0.0
219319,79295,219318,0.0
219320,79296,219319,0.0
219321,79299,219320,0.0
219322,80873,219321,0.0
219323,81987,219322,0.0
219324,83428,219323,0.0
219325,83429,219324,0.0
219326,83430,219325,0.0
219327,83431,219326,0.0
219328,83432,219327,0.0
219329,83433,219328,0.0
219330,83434,219329,0.0
219331,83435,219330,0.0
219332,83436,219331,0.0
219333,83437,219332,0.0
219334,83438,219333,0.0
219335,83439,219334,0.0
219336,83440,219335,0.0
219337,83441,219336,0.0
219338,83442,219337,0.0
219339,100541,219338,0.0
219340,119126,219339,0.0
219341,119127,219340,0.0
219342,119256,219341,0.0
219343,122312,219342,0.0
219344,122314,219343,0.0
219345,122315,219344,0.0
219346,122316,219345,0.0
219347,122317,219346,0.0
219348,122320,219347,0.0
219349,122321,219348,0.0
219350,122322,219349,0.0
219351,129354,219350,0.0
219352,20819,56216,0.0
219353,80490,219352,0.0
219354,80867,219353,0.0
219355,80868,219354,0.0
219356,80869,219355,0.0
219357,79289,79290,0.0
219358,83426,219357,0.0
219359,83427,219358,0.0
219360,78357,119843,0.0
219361,22991,73605,0.0
219362,80492,219361,0.0
219363,52643,79287,0.0
219364,79288,219363,0.0
219365,79297,219364,0.0
219366,79298,219365,0.0
